Entrez_ID	Ensemble_ID_human	Gene_symbol_human	HGNC Gene Symbol	Uniprot Accession
163183	ENSG00000181392	SYNE4	SYNE4	Q8N205
8831	ENSG00000197283	SYNGAP1	SYNGAP1	Q96PV0
9145	ENSG00000100321	SYNGR1	SYNGR1	O43759
9143	ENSG00000127561	SYNGR3	SYNGR3	O43761
23546	ENSG00000105467	SYNGR4	SYNGR4	O95473
8867	ENSG00000159082	SYNJ1	SYNJ1	O43426
8871	ENSG00000078269	SYNJ2	SYNJ2	O15056
23336	ENSG00000182253	SYNM	SYNM	O15061
11346	ENSG00000171992	SYNPO	SYNPO	Q8N3V7
171024	ENSG00000172403	SYNPO2	SYNPO2	Q9UMS6
79933	ENSG00000166317	SYNPO2L	SYNPO2L	Q9H987
132204	ENSG00000163630	SYNPR	SYNPR	Q8TBG9
11276	ENSG00000275066	SYNRG	SYNRG	Q9UMZ2
6855	ENSG00000102003	SYP	SYP	P08247
6856	ENSG00000008282	SYPL1	SYPL1	Q16563
284612	ENSG00000143028	SYPL2	SYPL2	Q5VXT5
6857	ENSG00000067715	SYT1	SYT1	P21579
341359	ENSG00000110975	SYT10	SYT10	Q6XYQ8
23208	ENSG00000132718	SYT11	SYT11	Q9BT88
91683	ENSG00000173227	SYT12	SYT12	Q8IV01
57586	ENSG00000019505	SYT13	SYT13	Q7L8C5
255928	ENSG00000143469	SYT14	SYT14	Q8NB59
83849	ENSG00000204176	SYT15	SYT15	Q9BQS2
83851	ENSG00000139973	SYT16	SYT16	Q17RD7
51760	ENSG00000103528	SYT17	SYT17	Q9BSW7
127833	ENSG00000143858	SYT2	SYT2	Q8N9I0
84258	ENSG00000213023	SYT3	SYT3	Q9BQG1
6860	ENSG00000132872	SYT4	SYT4	Q9H2B2
6861	ENSG00000129990	SYT5	SYT5	O00445
148281	ENSG00000134207	SYT6	SYT6	Q5T7P8
9066	ENSG00000011347	SYT7	SYT7	O43581
90019	ENSG00000149043	SYT8	SYT8	Q8NBV8
143425	ENSG00000170743	SYT9	SYT9	Q86SS6
84958	ENSG00000142765	SYTL1	SYTL1	Q8IYJ3
54843	ENSG00000137501	SYTL2	SYTL2	Q9HCH5
94121	ENSG00000102362	SYTL4	SYTL4	Q96C24
94122	ENSG00000147041	SYTL5	SYTL5	Q8TDW5
84447	ENSG00000162298	SYVN1	SYVN1	Q86TM6
26099	ENSG00000055070	SZRD1	SZRD1	Q7Z422
23334	ENSG00000198198	SZT2	SZT2	Q5T011
6862	ENSG00000164458	T	T	O15178
9038	ENSG00000135569	TAAR5	TAAR5	O14804
10454	ENSG00000100324	TAB1	TAB1	Q15750
23118	ENSG00000055208	TAB2	TAB2	Q9NYJ8
257397	ENSG00000157625	TAB3	TAB3	Q8N5C8
6863	ENSG00000006128	TAC1	TAC1	P20366
6866	ENSG00000166863	TAC3	TAC3	Q9UHF0
6867	ENSG00000147526	TACC1	TACC1	O75410
10579	ENSG00000138162	TACC2	TACC2	O95359
10460	ENSG00000013810	TACC3	TACC3	Q9Y6A5
51204	ENSG00000136463	TACO1	TACO1	Q9BSH4
6869	ENSG00000115353	TACR1	TACR1	P25103
6870	ENSG00000169836	TACR3	TACR3	P29371
4070	ENSG00000184292	TACSTD2	TACSTD2	P09758
117143	ENSG00000152382	TADA1	TADA1	Q96BN2
6871	ENSG00000276234	TADA2A	TADA2A	O75478
93624	ENSG00000173011	TADA2B	TADA2B	Q86TJ2
10474	ENSG00000171148	TADA3	TADA3	O75528
6872	ENSG00000147133	TAF1	TAF1	P21675
6881	ENSG00000166337	TAF10	TAF10	Q12962
6883	ENSG00000120656	TAF12	TAF12	Q16514
6884	ENSG00000197780	TAF13	TAF13	Q15543
8148	ENSG00000270647	TAF15	TAF15	Q92804
9015	ENSG00000143498	TAF1A	TAF1A	Q15573
9014	ENSG00000115750	TAF1B	TAF1B	Q53T94
9013	ENSG00000103168	TAF1C	TAF1C	Q15572
79101	ENSG00000166012	TAF1D	TAF1D	Q9H5J8
6873	ENSG00000064313	TAF2	TAF2	Q6P1X5
83860	ENSG00000165632	TAF3	TAF3	Q5VWG9
6874	ENSG00000130699	TAF4	TAF4	O00268
6875	ENSG00000141384	TAF4B	TAF4B	Q92750
6877	ENSG00000148835	TAF5	TAF5	Q15542
6878	ENSG00000106290	TAF6	TAF6	P49848
10629	ENSG00000162227	TAF6L	TAF6L	Q9Y6J9
6879	ENSG00000178913	TAF7	TAF7	Q15545
129685	ENSG00000137413	TAF8	TAF8	Q7Z7C8
51616	ENSG00000187325	TAF9B	TAF9B	Q9HBM6
117289	ENSG00000164691	TAGAP	TAGAP	Q8N103
6876	ENSG00000149591	TAGLN	TAGLN	Q01995
8407	ENSG00000158710	TAGLN2	TAGLN2	P37802
29114	ENSG00000144834	TAGLN3	TAGLN3	Q9UI15
6886	ENSG00000162367	TAL1	TAL1	P17542
6887	ENSG00000186051	TAL2	TAL2	Q16559
6888	ENSG00000177156	TALDO1	TALDO1	P37837
132001	ENSG00000144559	TAMM41	TAMM41	Q96BW9
85461	ENSG00000115183	TANC1	TANC1	Q9C0D5
26115	ENSG00000170921	TANC2	TANC2	Q9HCD6
79613	ENSG00000103047	TANGO6	TANGO6	Q9C0B7
10010	ENSG00000136560	TANK	TANK	Q92844
57551	ENSG00000160551	TAOK1	TAOK1	Q7L7X3
9344	ENSG00000149930	TAOK2	TAOK2	Q9UL54
51347	ENSG00000135090	TAOK3	TAOK3	Q9H2K8
6890	ENSG00000168394	TAP1	TAP1	Q03518
6891	ENSG00000204267	TAP2	TAP2	Q03519
55080	ENSG00000139192	TAPBPL	TAPBPL	Q9BX59
202018	ENSG00000169762	TAPT1	TAPT1	Q6NXT6
6895	ENSG00000139546	TARBP2	TARBP2	Q15633
23435	ENSG00000120948	TARDBP	TARDBP	Q13148
6897	ENSG00000113407	TARS	TARS	P26639
80222	ENSG00000143374	TARS2	TARS2	Q9BW92
80835	ENSG00000173662	TAS1R1	TAS1R1	Q7RTX1
83756	ENSG00000169962	TAS1R3	TAS1R3	Q7RTX0
50832	ENSG00000127364	TAS2R4	TAS2R4	Q9NYW5
338398	ENSG00000185899	TAS2R60	TAS2R60	P59551
55617	ENSG00000089123	TASP1	TASP1	Q9H6P5
83940	ENSG00000147687	TATDN1	TATDN1	Q6P1N9
9797	ENSG00000157014	TATDN2	TATDN2	Q93075
128387	ENSG00000203705	TATDN3	TATDN3	Q17R31
8887	ENSG00000106052	TAX1BP1	TAX1BP1	Q86VP1
30851	ENSG00000213977	TAX1BP3	TAX1BP3	O14907
6901	ENSG00000102125	TAZ	TAZ	Q16635
219793	ENSG00000166220	TBATA	TBATA	Q96M53
23216	ENSG00000065882	TBC1D1	TBC1D1	Q86TI0
83874	ENSG00000099992	TBC1D10A	TBC1D10A	Q9BXI6
26000	ENSG00000169221	TBC1D10B	TBC1D10B	Q4KMP7
23232	ENSG00000108239	TBC1D12	TBC1D12	O60347
54662	ENSG00000107021	TBC1D13	TBC1D13	Q9NVG8
64786	ENSG00000121749	TBC1D15	TBC1D15	Q8TC07
125058	ENSG00000167291	TBC1D16	TBC1D16	Q8TBP0
79735	ENSG00000104946	TBC1D17	TBC1D17	Q9HA65
55296	ENSG00000109680	TBC1D19	TBC1D19	Q8N5T2
55357	ENSG00000095383	TBC1D2	TBC1D2	Q9BYX2
128637	ENSG00000125875	TBC1D20	TBC1D20	Q96BZ9
25771	ENSG00000054611	TBC1D22A	TBC1D22A	Q8WUA7
55773	ENSG00000036054	TBC1D23	TBC1D23	Q9NUY8
4943	ENSG00000068354	TBC1D25	TBC1D25	Q3MII6
23102	ENSG00000167202	TBC1D2B	TBC1D2B	Q9UPU7
23329	ENSG00000111490	TBC1D30	TBC1D30	Q9Y2I9
93594	ENSG00000156787	TBC1D31	TBC1D31	Q96DN5
221322	ENSG00000146350	TBC1D32	TBC1D32	Q96NH3
9882	ENSG00000136111	TBC1D4	TBC1D4	O60343
9779	ENSG00000131374	TBC1D5	TBC1D5	Q92609
51256	ENSG00000145979	TBC1D7	TBC1D7	Q9P0N9
11138	ENSG00000204634	TBC1D8	TBC1D8	O95759
54885	ENSG00000133138	TBC1D8B	TBC1D8B	Q0IIM8
23158	ENSG00000109436	TBC1D9	TBC1D9	Q6ZT07
23061	ENSG00000197226	TBC1D9B	TBC1D9B	Q66K14
6902	ENSG00000171530	TBCA	TBCA	O75347
1155	ENSG00000105254	TBCB	TBCB	Q99426
6903	ENSG00000124659	TBCC	TBCC	Q15814
55171	ENSG00000113838	TBCCD1	TBCCD1	Q9NVR7
6904	ENSG00000141556	TBCD	TBCD	Q9BTW9
6905	ENSG00000116957	TBCE	TBCE	Q15813
219899	ENSG00000154114	TBCEL	TBCEL	Q5QJ74
93627	ENSG00000145348	TBCK	TBCK	Q8TEA7
29110	ENSG00000183735	TBK1	TBK1	Q9UHD2
9755	ENSG00000198933	TBKBP1	TBKBP1	A7MCY6
90665	ENSG00000092377	TBL1Y	TBL1Y	Q9BQ87
79718	ENSG00000177565	TBL1XR1	TBL1XR1	Q9BZK7
26608	ENSG00000106638	TBL2	TBL2	Q9Y4P3
10607	ENSG00000183751	TBL3	TBL3	Q12788
6908	ENSG00000112592	TBP	TBP	P20226
9519	ENSG00000028839	TBPL1	TBPL1	P62380
10716	ENSG00000136535	TBR1	TBR1	Q16650
84897	ENSG00000154144	TBRG1	TBRG1	Q3YBR2
9238	ENSG00000136270	TBRG4	TBRG4	Q969Z0
6899	ENSG00000184058	TBX1	TBX1	O43435
6913	ENSG00000092607	TBX15	TBX15	Q96SF7
9096	ENSG00000112837	TBX18	TBX18	O95935
6909	ENSG00000121068	TBX2	TBX2	Q13207
30009	ENSG00000073861	TBX21	TBX21	Q9UL17
50945	ENSG00000122145	TBX22	TBX22	Q9Y458
6926	ENSG00000135111	TBX3	TBX3	O15119
9496	ENSG00000121075	TBX4	TBX4	P57082
6911	ENSG00000149922	TBX6	TBX6	O95947
6915	ENSG00000006638	TBXA2R	TBXA2R	P21731
6916	ENSG00000059377	TBXAS1	TBXAS1	P24557
123036	ENSG00000165929	TC2N	TC2N	Q8N9U0
285343	ENSG00000179152	TCAIM	TCAIM	Q8N3R3
8557	ENSG00000173991	TCAP	TCAP	O15273
6919	ENSG00000171703	TCEA2	TCEA2	Q15560
6920	ENSG00000204219	TCEA3	TCEA3	O75764
9338	ENSG00000172465	TCEAL1	TCEAL1	Q15170
340543	ENSG00000204065	TCEAL5	TCEAL5	Q5H9L2
85012	ENSG00000196507	TCEAL3	TCEAL3	Q969E4
56849	ENSG00000182916	TCEAL7	TCEAL7	Q9BRU2
90843	ENSG00000180964	TCEAL8	TCEAL8	Q8IYN2
170082	ENSG00000176896	TCEANC	TCEANC	Q8N8B7
127428	ENSG00000116205	TCEANC2	TCEANC2	Q96MN5
6921	ENSG00000154582	TCEB1	ELOC	Q15369
6923	ENSG00000103363	TCEB2	ELOB	Q15370
6924	ENSG00000011007	TCEB3	ELOA	Q14241
10915	ENSG00000113649	TCERG1	TCERG1	O14776
256536	ENSG00000176769	TCERG1L	TCERG1L	Q5VWI1
6938	ENSG00000140262	TCF12	TCF12	Q99081
6939	ENSG00000125878	TCF15	TCF15	Q12870
6941	ENSG00000137310	TCF19	TCF19	Q9Y242
6942	ENSG00000100207	TCF20	TCF20	Q9UGU0
150921	ENSG00000163792	TCF23	TCF23	Q7RTU1
100129654	ENSG00000261787	TCF24	TCF24	Q7RTU0
6929	ENSG00000071564	TCF3	TCF3	P15923
6925	ENSG00000196628	TCF4	TCF4	P15884
6932	ENSG00000081059	TCF7	TCF7	P36402
83439	ENSG00000152284	TCF7L1	TCF7L1	Q9HCS4
6934	ENSG00000148737	TCF7L2	TCF7L2	Q9NQB0
10732	ENSG00000101190	TCFL5	TCFL5	Q9UL49
7062	ENSG00000159450	TCHH	TCHH	Q07283
84260	ENSG00000139437	TCHP	TCHP	Q9BT92
10312	ENSG00000110719	TCIRG1	TCIRG1	Q13488
6948	ENSG00000185339	TCN2	TCN2	P20062
6949	ENSG00000070814	TCOF1	TCOF1	Q13428
6950	ENSG00000120438	TCP1	TCP1	P17987
6954	ENSG00000124678	TCP11	TCP11	Q8WWU5
55346	ENSG00000176148	TCP11L1	TCP11L1	Q9NUJ3
255394	ENSG00000166046	TCP11L2	TCP11L2	Q8N4U5
6988	ENSG00000145022	TCTA	TCTA	P57738
202500	ENSG00000146221	TCTE1	TCTE1	Q5JU00
200132	ENSG00000152760	TCTEX1D1	TCTEX1D1	Q8N7M0
255758	ENSG00000213123	TCTEX1D2	TCTEX1D2	Q8WW35
343521	ENSG00000188396	TCTEX1D4	TCTEX1D4	Q5JR98
79600	ENSG00000204852	TCTN1	TCTN1	Q2MV58
26123	ENSG00000119977	TCTN3	TCTN3	Q6NUS6
6996	ENSG00000139372	TDG	TDG	Q13569
6999	ENSG00000151790	TDO2	TDO2	P48775
55775	ENSG00000042088	TDP1	TDP1	Q9NUW8
51567	ENSG00000111802	TDP2	TDP2	O95551
56165	ENSG00000095627	TDRD1	TDRD1	Q9BXT4
91646	ENSG00000173809	TDRD12	TDRD12	Q587J7
81550	ENSG00000083544	TDRD3	TDRD3	Q9H7E2
163589	ENSG00000162782	TDRD5	TDRD5	Q8NAT2
221400	ENSG00000180113	TDRD6	TDRD6	O60522
23424	ENSG00000196116	TDRD7	TDRD7	Q8NHU6
122402	ENSG00000156414	TDRD9	TDRD9	Q8NDG6
11022	ENSG00000182134	TDRKH	TDRKH	Q9Y2W6
157695	ENSG00000180190	TDRP	TDRP	Q86YL5
7003	ENSG00000187079	TEAD1	TEAD1	P28347
8463	ENSG00000074219	TEAD2	TEAD2	Q15562
7005	ENSG00000007866	TEAD3	TEAD3	Q99594
7004	ENSG00000197905	TEAD4	TEAD4	Q15561
7006	ENSG00000135605	TEC	TEC	P42680
25851	ENSG00000205356	TECPR1	TECPR1	Q7Z6L1
9895	ENSG00000196663	TECPR2	TECPR2	O15040
9524	ENSG00000099797	TECR	TECR	Q9NZ01
253017	ENSG00000205678	TECRL	TECRL	Q5HYJ1
7007	ENSG00000109927	TECTA	TECTA	O75443
6975	ENSG00000119913	TECTB	TECTB	Q96PL2
127670	ENSG00000203730	TEDDM1	TEDDM1	Q5T9Z0
7008	ENSG00000167074	TEF	TEF	Q10587
79736	ENSG00000172171	TEFM	TEFM	Q96QE5
7010	ENSG00000120156	TEK	TEK	Q02763
83659	ENSG00000167858	TEKT1	TEKT1	Q969V4
27285	ENSG00000092850	TEKT2	TEKT2	Q9UIF3
64518	ENSG00000125409	TEKT3	TEKT3	Q9BXF9
150483	ENSG00000163060	TEKT4	TEKT4	Q8WW24
146279	ENSG00000153060	TEKT5	TEKT5	Q96M29
9894	ENSG00000100726	TELO2	TELO2	Q9Y4R8
100134934	ENSG00000257949	TEN1	TEN1	Q86WV5
10178	ENSG00000009694	TENM1	TENM1	Q9UKZ4
57451	ENSG00000145934	TENM2	TENM2	Q9NT68
55714	ENSG00000218336	TENM3	TENM3	Q9P273
26011	ENSG00000149256	TENM4	TENM4	Q6N022
7011	ENSG00000129566	TEP1	TEP1	Q99973
374739	ENSG00000159648	TEPP	TEPP	Q6URK8
7013	ENSG00000147601	TERF1	TERF1	P54274
7014	ENSG00000132604	TERF2	TERF2	Q15554
54386	ENSG00000166848	TERF2IP	TERF2IP	Q9NYB0
7015	ENSG00000164362	TERT	TERT	O14746
26136	ENSG00000135269	TES	TES	Q9UGI8
54997	ENSG00000088992	TESC	TESC	Q96BS2
7016	ENSG00000107140	TESK1	TESK1	Q15569
80312	ENSG00000138336	TET1	TET1	Q8NFU7
54790	ENSG00000168769	TET2	TET2	Q6N021
200424	ENSG00000187605	TET3	TET3	O43151
54881	ENSG00000136891	TEX10	TEX10	Q9NXF1
56159	ENSG00000120498	TEX11	TEX11	Q8IYF3
56155	ENSG00000121101	TEX14	TEX14	Q8IWB6
56154	ENSG00000133863	TEX15	TEX15	Q9BXT5
55852	ENSG00000136478	TEX2	TEX2	Q8IWB9
122046	ENSG00000175664	TEX26	TEX26	Q8N6G2
113419	ENSG00000144043	TEX261	TEX261	Q6UWH6
51368	ENSG00000164081	TEX264	TEX264	Q9Y6I9
121793	ENSG00000153495	TEX29	TEX29	Q8N6K0
339669	ENSG00000185264	TEX33	TEX33	O43247
387718	ENSG00000175018	TEX36	TEX36	Q5VZQ5
374973	ENSG00000186118	TEX38	TEX38	Q6PEX7
374618	ENSG00000151575	TEX9	TEX9	Q8N6V9
7019	ENSG00000108064	TFAM	TFAM	Q00059
7020	ENSG00000137203	TFAP2A	TFAP2A	P05549
7021	ENSG00000008196	TFAP2B	TFAP2B	Q92481
7022	ENSG00000087510	TFAP2C	TFAP2C	Q92754
83741	ENSG00000008197	TFAP2D	TFAP2D	Q7Z6R9
339488	ENSG00000116819	TFAP2E	TFAP2E	Q6VUC0
7023	ENSG00000090447	TFAP4	TFAP4	Q01664
51106	ENSG00000029639	TFB1M	TFB1M	Q8WVM0
64216	ENSG00000162851	TFB2M	TFB2M	Q9H5Q4
7024	ENSG00000135457	TFCP2	TFCP2	Q12800
29842	ENSG00000115112	TFCP2L1	TFCP2L1	Q9NZI6
7027	ENSG00000198176	TFDP1	TFDP1	Q14186
7029	ENSG00000114126	TFDP2	TFDP2	Q14188
7030	ENSG00000068323	TFE3	TFE3	P19532
7942	ENSG00000112561	TFEB	TFEB	P19484
22797	ENSG00000105967	TFEC	TFEC	O14948
7031	ENSG00000160182	TFF1	TFF1	P04155
10342	ENSG00000114354	TFG	TFG	Q92734
24144	ENSG00000100109	TFIP11	TFIP11	Q9UBB9
7035	ENSG00000003436	TFPI	TFPI	P10646
29844	ENSG00000105619	TFPT	TFPT	P0C1Z6
7036	ENSG00000106327	TFR2	TFR2	Q9UP52
7037	ENSG00000072274	TFRC	TFRC	P02786
7038	ENSG00000042832	TG	TG	P01266
23483	ENSG00000088451	TGDS	TGDS	O95455
7039	ENSG00000163235	TGFA	TGFA	P01135
7040	ENSG00000105329	TGFB1	TGFB1	P01137
7041	ENSG00000140682	TGFB1I1	TGFB1I1	O43294
7042	ENSG00000092969	TGFB2	TGFB2	P61812
7043	ENSG00000119699	TGFB3	TGFB3	P10600
7045	ENSG00000120708	TGFBI	TGFBI	Q15582
7046	ENSG00000106799	TGFBR1	TGFBR1	P36897
7048	ENSG00000163513	TGFBR2	TGFBR2	P37173
7049	ENSG00000069702	TGFBR3	TGFBR3	Q03167
9392	ENSG00000135966	TGFBRAP1	TGFBRAP1	Q8WUH2
7050	ENSG00000177426	TGIF1	TGIF1	Q15583
60436	ENSG00000118707	TGIF2	TGIF2	Q9GZN2
7051	ENSG00000092295	TGM1	TGM1	P22735
7052	ENSG00000198959	TGM2	TGM2	P21980
7053	ENSG00000125780	TGM3	TGM3	Q08188
7047	ENSG00000163810	TGM4	TGM4	P49221
9333	ENSG00000104055	TGM5	TGM5	O43548
343641	ENSG00000166948	TGM6	TGM6	O95932
116179	ENSG00000159495	TGM7	TGM7	Q96PF1
10618	ENSG00000152291	TGOLN2	TGOLN2	O43493
96764	ENSG00000137574	TGS1	TGS1	Q96RS0
7054	ENSG00000180176	TH	TH	P07101
63892	ENSG00000115970	THADA	THADA	Q6YHU6
55145	ENSG00000131931	THAP1	THAP1	Q9NVV9
57215	ENSG00000168286	THAP11	THAP11	Q96EK4
83591	ENSG00000173451	THAP2	THAP2	Q9H0W7
90326	ENSG00000041988	THAP3	THAP3	Q8WTV1
51078	ENSG00000176946	THAP4	THAP4	Q8WY91
80764	ENSG00000184436	THAP7	THAP7	Q9BT49
7056	ENSG00000178726	THBD	THBD	P07204
7057	ENSG00000137801	THBS1	THBS1	P07996
7058	ENSG00000186340	THBS2	THBS2	P35442
7059	ENSG00000169231	THBS3	THBS3	P49746
7060	ENSG00000113296	THBS4	THBS4	P35443
51298	ENSG00000105549	THEG	THEG	Q9P2T0
117145	ENSG00000159445	THEM4	THEM4	Q5T1C6
284486	ENSG00000196407	THEM5	THEM5	Q8N1Q8
51337	ENSG00000130193	THEM6	THEM6	Q8WUY1
387357	ENSG00000172673	THEMIS	THEMIS	Q8N1K5
9473	ENSG00000130775	THEMIS2	THEMIS2	Q5TEJ8
54974	ENSG00000113272	THG1L	THG1L	Q9NWX6
79896	ENSG00000185875	THNSL1	THNSL1	Q8IYQ7
55258	ENSG00000144115	THNSL2	THNSL2	Q86YJ6
9984	ENSG00000079134	THOC1	THOC1	Q96FV9
57187	ENSG00000125676	THOC2	THOC2	Q8NI27
84321	ENSG00000051596	THOC3	THOC3	Q96J01
8563	ENSG00000100296	THOC5	THOC5	Q13769
79228	ENSG00000131652	THOC6	THOC6	Q86W42
80145	ENSG00000163634	THOC7	THOC7	Q6I9Y2
7064	ENSG00000172009	THOP1	THOP1	P52888
7066	ENSG00000090534	THPO	THPO	P40225
7067	ENSG00000126351	THRA	THRA	P10827
9967	ENSG00000054118	THRAP3	THRAP3	Q9Y2W1
7068	ENSG00000151090	THRB	THRB	P10828
7069	ENSG00000151365	THRSP	THRSP	Q92748
55901	ENSG00000136114	THSD1	THSD1	Q9NS62
79875	ENSG00000187720	THSD4	THSD4	Q6ZMP0
221981	ENSG00000005108	THSD7A	THSD7A	Q9UPZ6
80731	ENSG00000144229	THSD7B	THSD7B	Q9C0I4
79178	ENSG00000259431	THTPA	THTPA	Q9BU02
55623	ENSG00000066654	THUMPD1	THUMPD1	Q9NXG2
80745	ENSG00000138050	THUMPD2	THUMPD2	Q9BTF0
25917	ENSG00000134077	THUMPD3	THUMPD3	Q9BV44
7070	ENSG00000154096	THY1	THY1	P04216
29087	ENSG00000151500	THYN1	THYN1	Q9P016
7072	ENSG00000116001	TIA1	TIA1	P31483
7073	ENSG00000151923	TIAL1	TIAL1	Q01085
7074	ENSG00000156299	TIAM1	TIAM1	Q13009
26230	ENSG00000146426	TIAM2	TIAM2	Q8IVF5
148022	ENSG00000127666	TICAM1	TICAM1	Q8IUC6
90381	ENSG00000140534	TICRR	TICRR	Q7Z2Z1
92610	ENSG00000145365	TIFA	TIFA	Q96CG3
166815	ENSG00000180346	TIGD2	TIGD2	Q4W5G0
220359	ENSG00000173825	TIGD3	TIGD3	Q6B0B8
201798	ENSG00000169989	TIGD4	TIGD4	Q8IY51
8914	ENSG00000111602	TIMELESS	TIMELESS	Q9UNS1
26519	ENSG00000134809	TIMM10	TIMM10	P62072
26517	ENSG00000099800	TIMM13	TIMM13	Q9Y5L4
10440	ENSG00000134375	TIMM17A	TIMM17A	Q99595
10245	ENSG00000126768	TIMM17B	TIMM17B	O60830
29090	ENSG00000075336	TIMM21	TIMM21	Q9BVV7
29928	ENSG00000177370	TIMM22	TIMM22	Q9Y584
10469	ENSG00000104980	TIMM44	TIMM44	O43615
92609	ENSG00000105197	TIMM50	TIMM50	Q3ZCQ8
26521	ENSG00000150779	TIMM8B	TIMM8B	Q9Y5J9
26520	ENSG00000100575	TIMM9	TIMM9	Q9Y5J7
51300	ENSG00000113845	TIMMDC1	TIMMDC1	Q9NPL8
7076	ENSG00000102265	TIMP1	TIMP1	P01033
7077	ENSG00000035862	TIMP2	TIMP2	P16035
7078	ENSG00000100234	TIMP3	TIMP3	P35625
7079	ENSG00000157150	TIMP4	TIMP4	Q99727
27283	ENSG00000137251	TINAG	TINAG	Q9UJW2
64129	ENSG00000142910	TINAGL1	TINAGL1	Q9GZM7
26277	ENSG00000092330	TINF2	TINF2	Q9BSI4
25976	ENSG00000163659	TIPARP	TIPARP	Q7Z3E1
54962	ENSG00000075131	TIPIN	TIPIN	Q9BVW5
261726	ENSG00000143155	TIPRL	TIPRL	O75663
114609	ENSG00000150455	TIRAP	TIRAP	P58753
93643	ENSG00000137221	TJAP1	TJAP1	Q5JTD0
7082	ENSG00000104067	TJP1	TJP1	Q07157
9414	ENSG00000119139	TJP2	TJP2	Q9UDY2
27134	ENSG00000105289	TJP3	TJP3	O95049
7083	ENSG00000167900	TK1	TK1	P04183
7084	ENSG00000166548	TK2	TK2	O00142
7086	ENSG00000163931	TKT	TKT	P29401
8277	ENSG00000007350	TKTL1	TKTL1	P51854
84076	ENSG00000151005	TKTL2	TKTL2	Q9H0I9
116238	ENSG00000160606	TLCD1	TLCD1	Q96CP7
727910	ENSG00000185561	TLCD2	TLCD2	A6NGC4
57707	ENSG00000140950	TLDC1	TLDC1	Q6P9B6
140711	ENSG00000101342	TLDC2	TLDC2	A0PJX2
7088	ENSG00000196781	TLE1	TLE1	Q04724
7089	ENSG00000065717	TLE2	TLE2	Q04725
7090	ENSG00000140332	TLE3	TLE3	Q04726
7091	ENSG00000106829	TLE4	TLE4	Q04727
79816	ENSG00000104953	TLE6	TLE6	Q9H808
9874	ENSG00000198586	TLK1	TLK1	Q9UKI8
11011	ENSG00000146872	TLK2	TLK2	Q86UE8
7092	ENSG00000038295	TLL1	TLL1	O43897
7093	ENSG00000095587	TLL2	TLL2	Q9Y6L7
7094	ENSG00000137076	TLN1	TLN1	Q9Y490
83660	ENSG00000171914	TLN2	TLN2	Q9Y4G6
7096	ENSG00000174125	TLR1	TLR1	Q15399
7097	ENSG00000137462	TLR2	TLR2	O60603
7098	ENSG00000164342	TLR3	TLR3	O15455
7099	ENSG00000136869	TLR4	TLR4	O00206
7100	ENSG00000187554	TLR5	TLR5	O60602
51284	ENSG00000196664	TLR7	TLR7	Q9NYK1
51311	ENSG00000101916	TLR8	TLR8	Q9NR97
54106	ENSG00000239732	TLR9	TLR9	Q9NR96
30012	ENSG00000164438	TLX3	TLX3	O43711
83941	ENSG00000162604	TM2D1	TM2D1	Q9BX74
83877	ENSG00000169490	TM2D2	TM2D2	Q9BX73
4071	ENSG00000169908	TM4SF1	TM4SF1	P30408
116211	ENSG00000145107	TM4SF19	TM4SF19	Q96DZ7
9032	ENSG00000142484	TM4SF5	TM4SF5	O14894
53346	ENSG00000136404	TM6SF1	TM6SF1	Q9BZW5
53345	ENSG00000213996	TM6SF2	TM6SF2	Q9BZW4
51768	ENSG00000064115	TM7SF3	TM7SF3	Q9NS93
9375	ENSG00000125304	TM9SF2	TM9SF2	Q99805
56889	ENSG00000077147	TM9SF3	TM9SF3	Q9HD45
9777	ENSG00000101337	TM9SF4	TM9SF4	Q92544
55319	ENSG00000198498	TMA16	TMA16	Q96EY4
51372	ENSG00000232112	TMA7	TMA7	Q9Y2S6
64114	ENSG00000135926	TMBIM1	TMBIM1	Q969X1
51643	ENSG00000155957	TMBIM4	TMBIM4	Q9HC24
7009	ENSG00000139644	TMBIM6	TMBIM6	P55061
117531	ENSG00000165091	TMC1	TMC1	Q8TDI8
117532	ENSG00000149488	TMC2	TMC2	Q8TDI7
342125	ENSG00000188869	TMC3	TMC3	Q7Z5M5
79838	ENSG00000103534	TMC5	TMC5	Q6UXY8
11322	ENSG00000141524	TMC6	TMC6	Q7Z403
79905	ENSG00000170537	TMC7	TMC7	Q7Z402
147138	ENSG00000167895	TMC8	TMC8	Q8IU68
23023	ENSG00000172765	TMCC1	TMCC1	O94876
9911	ENSG00000133069	TMCC2	TMCC2	O75069
57458	ENSG00000057704	TMCC3	TMCC3	Q9ULS5
54499	ENSG00000143183	TMCO1	TMCO1	Q9UM00
127391	ENSG00000188800	TMCO2	TMCO2	Q7Z6W1
55002	ENSG00000150403	TMCO3	TMCO3	Q6UWJ1
255104	ENSG00000162542	TMCO4	TMCO4	Q5TGY1
145942	ENSG00000166069	TMCO5A	TMCO5A	Q8N6Q1
55374	ENSG00000113119	TMCO6	TMCO6	Q96DC7
11018	ENSG00000099203	TMED1	TMED1	Q13445
10972	ENSG00000170348	TMED10	TMED10	P49755
10959	ENSG00000086598	TMED2	TMED2	Q15363
23423	ENSG00000166557	TMED3	TMED3	Q9Y3Q3
222068	ENSG00000158604	TMED4	TMED4	Q7Z7H5
